U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
P210385908000114531           TAMPICO 12X330 ML                                 PC????ATT1800000000001050
P210385908000114532           CREME DE LEITE VALE DOURADO 27X200                UNI???ATT1800000000000110
P210385908000114538           UNIVERSAL VERMELHO                                PC????ATF0000000000002550
P210385908000114539           JAZZ MIX SC 25 KG                                 PC????ATF0000000000007200
P210385908000114542           WHISKY JOHNNIE BLACK                              L?????ATF0000000000011500
P210385908000114543           VINHO PADRE CICERO 890 ML                         L?????ATT2700000000000220
P210385908000114878           SAND HAV COLOR TURQUESA 37/38                     PC????ATT1800000000003750
P210385908000114544           VINHO PADRE CICERO GARRAFÃO                       UNI???ATT2700000000001350
P210385908000114552           HALLS MOR/CHOC CREAMY                             CX????ATT1800000000001280
P210385908000114546           CHIC. GANG TATUAGEM HORTELÃ                       CX????ATT1800000000000350
P210385908000114635           SALG. PIPOFLOCS METALIZADO CEBOLA C/5             UNI???ATT1800000000000500
P210385908000114636           SALG. PIPOFLOCS METALIZADO MILHO C/5              UNI???ATT1800000000000500
P210385908000114637           SALG. PIPOFLOCS METALIZADO CAMARAO C/5            UNI???ATT1800000000000500
P210385908000114557           TAMPICO 6X1000ML                                  PC????ATT1800000000001250
P210385908000114560           LAMPADA OSRAM 40W                                 PC????ATF0000000000000900
P210385908000114561           LAMPADA OSRAM 60W                                 PC????ATF0000000000000900
P210385908000114610           CHIC. ZAZUAGE BOL MORANGO                         CX????ATT1800000000000350
P210385908000114563           TODDYNHO CHOCOLATE C/27                           CX????ATT1800000000003300
P210385908000114606           PALITOS THEOTO  25X100UN                          PC????ATT1800000000000500
P210385908000114607           FITA DUREX C/ 5X30MT                              PC????ATF0000000000000600
P210385908000114569           EXCLUIDO                                          PC????ATF0000000000000650
P210385908000114570           FUSION LATA 250 ML                                UNI???ATF0000000000000500
P210385908000114571           CAÇULINHA GUARANA                                 PC????ATF0000000000001050
P210385908000114572           CAÇULINHA SODA                                    PC????ATF0000000000001050
P210385908000114573           CAÇULINHA SUKITA                                  PC????ATF0000000000001050
P210385908000114574           CAÇULINHA PEPSI                                   PC????ATF0000000000001050
P210385908000114575           PIRULITO CHERRY POP BLACK                         PC????ATT1800000000000500
P210385908000114576           KUAT 2000 ML                                      PC????ATF0000000000002000
P210385908000114577           VINAGRE MURIONGO 12X500 ML                        PC????ATT1800000000001650
P210385908000114578           VINAGRE FIGUEIRA 12X250 ML                        CX????ATT1800000000000400
P210385908000114617           SALG. PIPOFLOCS BACON C/30                        UNI???ATT1800000000000280
P210385908000114641           TRIDENT INTENSE                                   CX????ATT1800000000001950
P210385908000114642           TRIDENT ROCK IN RIO HORT.                         CX????ATT1800000000001950
P210385908000114643           COLA SUPER BOMDER                                 CX????ATF0000000000005500
P210385908000114644           SAND HAV COLOR AZUL 27/28                         PC????ATT1800000000003750
P210385908000114645           SAND HAV TRAD AZUL 31/32                          PC????ATT1800000000003750
P210385908000114646           SAND HAV COLOR AZUL 35/36                         PC????ATT1800000000003750
P210385908000114647           SAND HAV COLOR AZUL 37/38                         PC????ATT1800000000003750
P210385908000114648           SAND HAV COLOR AZUL 39/40                         PC????ATT1800000000003750
P210385908000114649           SAND HAV COLOR AZUL 41/42                         PC????ATT1800000000003750
P210385908000114650           SAND HAV COLOR AZUL 43/44                         PC????ATT1800000000003750
P210385908000114651           EXCLUIDO                                          PC????ATT1800000000000500
P210385908000114655           CERVEJA SKOL 360º 600 ML                          GR????ATF0000000000007000
P210385908000114657           BOMBOM BEL SORTIDO 180GR                          CX????ATT1800000000000250
P210385908000114658           HALLS CREAMY MARACUJÁ                             CX????ATT1800000000001280
P210385908000114656           CHOC  KI KAKAU GUARDA CHUVA                       CX????ATT1800000000000450
P210385908000114659           REFRESCO FRESH LIMÃO                              CX????ATT1800000000000750
P210385908000114660           REFRESCO FRESH FRUTAS VERMELHAS                   CX????ATT1800000000000750
P210385908000114661           FREEGELLS UVA VERDE                               CX????ATT1800000000000450
P210385908000114662           HALLS MEL/LIMÃO                                   CX????ATT1800000000001280
P210385908000114663           FREEGELLS AZEDINHO MORANGO                        CX????ATT1800000000000450
P210385908000114664           REFRESCO FRESH GUARANÁ                            CX????ATT1800000000000750
P210385908000114665           PIRULITO BABOOM 10! YORGUTE                       PC????ATT1800000000000350
P210385908000114666           PIRULITO BABOOM 10! CEREJA                        PC????ATT1800000000000350
P210385908000114667           PIRULITO BABOOM 10! SORTIDO                       PC????ATT1800000000000350
P210385908000114668           PIRULITO PIFF POP NAPOLITANO                      PC????ATT1800000000000380
P210385908000114669           BALA SANTA FÉ SORT FRUTAS                         PC????ATT1800000000000350
P210385908000114670           VINHO CARRETEIRO SUAVE 2L                         L?????ATT2700000000000900
P210385908000114671           MUCILON SACHÊ                                     UNI???ATT1800000000000350
P210385908000114672           NESCAU EM PÓ                                      UNI???ATT1800000000000220
P210385908000114673           FARINHA LÁCTEA NESTLÉ SACHÊ                       UNI???ATT1800000000000320
P210385908000114877           SAND HAV COLOR PRETO  43/44                       PC????ATT1800000000003750
P210385908000114674           NESCAFÉ ORIGINAL SACHÊ                            UNI???ATT1800000000000180
P210385908000114675           PETACA CAMPARI 200 ML                             UNI???ATF0000000000000750
P210385908000114676           VODKA SKYY 980 ML                                 L?????ATF0000000000002400
P210385908000114677           PETACA WHISKY OLD EIGHT 200 ML                    UNI???ATF0000000000000900
P210385908000114680           SABONETE LUX SUAVE LILAS                          PC????ATT1800000000000800
P210385908000114681           CITRUS LARANJA 12X330 ML                          PC????ATT1800000000000600
P210385908000114682           BISCOITO MARIA VITARELLA 20X400G                  CX????ATF0000000000004450
P210385908000114683           MACARRÃO INST. GALINHA C/48                       CX????ATF0000000000002900
P210385908000114684           MACARRÃO INST. GALINHA CAIPIRA C/48               CX????ATF0000000000002900
P210385908000114685           MACARRÃO INST. CARNE                              CX????ATF0000000000002900
P210385908000114688           VINHO CANTINA DA SERRA 880 ML                     L?????ATT2700000000000250
P210385908000114687           BOMBOM NESTLE 400 G                               CX????ATT1800000000000650
P210385908000114689           BISC RECH TRELOSO 30X130 G FLOCOS                 CX????ATF0000000000002700
P210385908000114690           BISCOITO  MAIZENA VITARELLA 20X400 G              CX????ATF0000000000004450
P210385908000114691           BISC WAF TRELOSO CHOC. 40X35 G                    CX????ATF0000000000001100
P210385908000114692           BISC WAF TRELOSO BRIGADEIRO 40X35 G               CX????ATF0000000000001100
P210385908000114693           BISC WAF TRELOSO MOR. 40X35 G                     CX????ATF0000000000001100
P210385908000114694           BISC WAF VITARELLA CHOC. 30X130 G                 CX????ATF0000000000002550
P210385908000114695           BISC WAF VITARELLA BRIGADEIRO 30X130 G            CX????ATF0000000000002550
